chimei,davis_family,genus,lat,lon,Geological period,花粉vs大型化石,文献,source,Age.min,Age.max
,Betulaceae,Alnus,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Betulaceae,Carpinus,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Fagaceae,Castanopsis,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Fagaceae,Quercus,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Ericaceae,Rhododendron,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Salicaceae,Salix,30.3,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Fagaceae,Quercus,31.5,130.33,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Adoxaceae,Viburnum,31.5,130.33,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Anacardiaceae,Rhus,31.8,130.45,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Ulmaceae,Ulmus,31.8,130.45,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Theaceae,Camellia,31.85,130.95,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Juglandaceae,Juglans,31.85,130.95,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Sapindaceae,Acer,31.9,130.85,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Fagaceae,Fagus,31.9,130.85,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Symplocaceae,Symplocos,31.9,130.85,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Aquifoliaceae,Ilex,31.93,130.85,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Betulaceae,Betula,31.95,130.82,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Betulaceae,Corylus,31.95,130.83,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
,Myricaceae,Myrica,32.58,130.5,Pleistocene,pollen,PANGAEA.785670,PANGAEA,,
高知市丸池町,Fagaceae,Fagus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Quercus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Cyclobalanopsis,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Castanopsis,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Castanea,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Proteaceae,Helicia,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Alnus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Apocynaceae,Anodendron,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Betula,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Carpinus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Ulmaceae,Ulmus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Ulmaceae,Zelkova,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Cannabaceae,Celtis,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Oleaceae,Fraxinus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Euphorbiaceae,Mallotus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Myricaceae,Myrica,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Symplocaceae,Symplocos,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Corylus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Aquifoliaceae,Ilex,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Compositae,Artemisia,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Juglandaceae,Pterocarya,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Malvaceae,Tilia,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Sapindaceae,Acer,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Sapindaceae,Aesculus,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Salicaceae,Salix,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Adoxaceae,Viburnum,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Lythraceae,Lagerstroemia,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Euphorbiaceae,Euphorbia,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Ebenaceae,Diospyros,33.55,133.5583333,Holocene,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Fagus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Quercus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Cyclobalanopsis,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Castanopsis,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Fagaceae,Castanea,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Alnus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Betula,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Carpinus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Ulmaceae,Ulmus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Ulmaceae,Zelkova,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Cannabaceae,Celtis,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Juglandaceae,Pterocarya,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Sapindaceae,Aesculus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Oleaceae,Fraxinus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Malvaceae,Tilia,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Symplocaceae,Symplocos,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Salicaceae,Salix,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Betulaceae,Corylus,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Aquifoliaceae,Ilex,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
高知市丸池町,Compositae,Artemisia,33.55,133.5583333,Last glacial period,pollen,Fo001,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Fagaceae,Quercus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Betulaceae,Carpinus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Fagaceae,Fagus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Compositae,Artemisia,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Betulaceae,Betula,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Betulaceae,Alnus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Ulmaceae,Ulmus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Cannabaceae,Celtis,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Betulaceae,Corylus,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Malvaceae,Tilia,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Juglandaceae,Pterocarya,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Juglandaceae,Juglans,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Xanthorrhoeaceae,Hemerocallis,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Polygonaceae,Polygonum,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
野市・・・三宝山南麓の水田（海抜12.5ｍ）,Rosaceae,Rosa,33.56491,133.711488,Last glacial period,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Fagaceae,Quercus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Fagaceae,Cyclobalanopsis,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Betulaceae,Alnus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Myricaceae,Myrica,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Ulmaceae,Zelkova,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Betulaceae,Carpinus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Fagaceae,Fagus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Juglandaceae,Pterocarya,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Ulmaceae,Ulmus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Cannabaceae,Celtis,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Caprifoliaceae,Abelia,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Sapindaceae,Aesculus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Betulaceae,Betula,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Symplocaceae,Symplocos,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Malvaceae,Tilia,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Salicaceae,Salix,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Oleaceae,Ligustrum,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Aquifoliaceae,Ilex,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Euphorbiaceae,Sapium,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Elaeagnaceae,Elaeagnus,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Rutaceae,Skimmia,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Compositae,Artemisia,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Haloragaceae,Haloragis,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Polygonaceae,Polygonum,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Leguminosae,Caesalpinia,33.565089,133.621194,Holocene,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Fagaceae,Quercus,33.565089,133.621194,Last glacial period,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Fagaceae,Cyclobalanopsis,33.565089,133.621194,Last glacial period,pollen,4_200,japan_glacial_fossil,,
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）,Ulmaceae,Zelkova,33.565089,133.621194,Last glacial period,pollen,4_200,japan_glacial_fossil,,
